ID,adj.P.Val,P.Value,B,Gene.symbol,AveExpr,logFC
10371396,0.018405691,0.000478146,0.363752024,Mterf2,5.714951265,-1.895645072
10505073,0.019148307,0.00051837,0.276028172,Zfp462,8.166222212,-1.896269242
10526145,0.013622903,0.000250433,1.062079012,Tmem248,8.173804185,-1.896331871
10421488,0.003661874,1.36465E-05,4.052027575,Fndc3a,9.434778691,-1.902217519
10567173,0.007180111,5.79779E-05,2.604645397,Pik3c2a,8.233076614,-1.902832313
10527448,0.007988053,7.26187E-05,2.371521246,Bud31,9.40506918,-1.902838167
10534501,0.017844045,0.000438914,0.45661806,,8.123076686,-1.903895987
10345967,0.012518372,0.00020978,1.251889413,Bivm,6.854450292,-1.906418851
10495896,0.008245338,8.70552E-05,2.182521173,Camk2d,8.608231056,-1.913342514
10548105,0.0021789,4.38935E-06,5.108573677,Ccnd2,10.39030433,-1.917371643
10527133,0.005256356,3.10727E-05,3.24029622,Wipi2,7.284919162,-1.925910308
10601980,0.009048281,0.000105164,1.984411815,Mum1l1,4.42601646,-1.928539294
10603026,0.011375363,0.000169569,1.478956358,Ctps2,7.097894807,-1.928921445
10524124,0.004981894,2.81685E-05,3.338804838,Golga3,7.624435769,-1.92925415
10411229,0.00841733,9.09525E-05,2.136709835,F2r,7.461448633,-1.930445458
10513583,0.010235437,0.000131624,1.747752045,Cdc26,7.217817307,-1.931600129
10504957,0.009435921,0.000114827,1.891887429,Smc2,8.00053236,-1.932935689
10539773,0.016050306,0.000350927,0.698726644,Gfpt1,8.193409148,-1.933043766
10339953,0.007543073,6.46472E-05,2.492136411,,10.43845386,-1.934443319
10445531,0.009280397,0.000110799,1.929504343,Zfp318,8.253435728,-1.935763151
10467041,0.017139506,0.000402357,0.550829139,Asah2,7.149646261,-1.944349938
10600973,0.00829786,8.78485E-05,2.173037836,Igbp1,9.538948025,-1.944721735
10396177,0.010513295,0.000138261,1.695683042,Actr10,8.620984667,-1.960738028
10400155,0.011906654,0.000191137,1.351331534,Nova1,5.379650283,-1.961552202
10350349,0.018238921,0.000458521,0.409227853,Dennd1b///Dennd1b,6.377452461,-1.962263099
10341097,0.01537893,0.000319436,0.800208783,,7.49263596,-1.963016099
10462504,0.009540541,0.000117718,1.865672893,Minpp1,7.391129444,-1.965951815
10593856,0.012518372,0.00021068,1.247306445,Peak1,8.303527129,-1.975425897
10360391,0.006266104,4.56718E-05,2.849629001,Ifi203,5.656029075,-1.975781325
10466659,0.016113857,0.000353707,0.690201928,Gda,6.161624863,-1.977919359
10497894,0.010513295,0.000139405,1.68695543,Cetn4,7.9891617,-1.980156869
10418804,0.008423745,9.13622E-05,2.132004871,Timm23,9.868938295,-1.985317197
10551852,0.008024191,7.47761E-05,2.341079622,Clip3,7.28721714,-1.985362947
10462507,0.010329664,0.000133133,1.735693878,Papss2,6.642701857,-1.991334827
10363903,0.007536974,6.28696E-05,2.520986531,Hbs1l,7.621921214,-1.995918383
10377560,0.004483908,2.20295E-05,3.583643241,Sat2,6.803338195,-2.002525897
10469457,0.003378028,1.12322E-05,4.238936518,Plxdc2,9.206199935,-2.00479651
10338796,0.011375363,0.000170667,1.472082822,,8.560779723,-2.007123794
10552314,0.012642257,0.000216402,1.218633862,2610021A01Rik///Zfp141,6.878474101,-2.011932551
10498647,0.019460769,0.000535227,0.24124737,B3galnt1,6.50781692,-2.014159866
10475648,0.01186512,0.000190129,1.356975671,Dtwd1,6.823936638,-2.016282669
10372208,0.006053378,4.07328E-05,2.966357497,Acss3,5.940462977,-2.022171152
10363455,0.008024191,7.58294E-05,2.326524972,Pcbd1,5.902169578,-2.023026422
10423836,0.017552196,0.000427191,0.48596064,Cthrc1,9.005232884,-2.028465005
10415413,0.004906261,2.65049E-05,3.399697054,Nynrin,6.14413324,-2.028640976
10503188,0.007896608,7.09414E-05,2.395798655,Chd7,7.067935975,-2.029461671
10511881,0.010235437,0.000131536,1.748457079,Manea,7.724655578,-2.036057747
10508663,0.018128998,0.000452182,0.424327144,Laptm5,6.922412595,-2.038277096
10361926,0.018238921,0.000463432,0.397669452,Map3k5,7.352671411,-2.048966462
10573483,0.008945335,0.000101137,2.025436747,Prdx2,8.853372347,-2.049427039
10410947,0.018238921,0.000463086,0.398480948,Xrcc4,7.937244406,-2.054409479
10353181,0.007180111,5.82506E-05,2.599805124,Lactb2,6.612683227,-2.055841144
10460108,0.008877231,0.000100008,2.037222847,Gnpnat1,7.798418315,-2.056319967
10497765,0.008024191,8.02479E-05,2.267526157,Dcun1d1,8.77523009,-2.05920664
10592336,0.008445754,9.18439E-05,2.126499562,Spa17,5.979935877,-2.061071214
10593325,0.00665262,5.13887E-05,2.72879678,Pts,8.254377621,-2.064754412
10342416,0.007180111,5.77496E-05,2.608714734,,9.70975755,-2.065970287
10542993,0.008024191,7.7016E-05,2.310359439,Pon3,6.202288931,-2.067409679
10467206,0.011801056,0.000187744,1.37044388,Ppp1r3c,6.394811458,-2.070021397
10445067,0.006703704,5.20714E-05,2.715243887,Znrd1as,6.954212492,-2.07753983
10340098,0.016394556,0.000373495,0.631366377,,4.804530061,-2.086645224
10342133,0.011375363,0.000172637,1.459865132,,5.651333998,-2.087902607
10343752,0.011282612,0.000163562,1.517329172,,5.544851652,-2.097009253
10532984,0.003664814,1.45496E-05,3.990047434,Dynll1,7.606767848,-2.099406463
10498319,0.008075113,8.36318E-05,2.224432647,Serp1,9.865148375,-2.099902252
10346310,0.019435023,0.000533884,0.243979686,Mob4,8.647133208,-2.100224278
10498386,0.002199832,4.80976E-06,5.026457099,Igsf10,6.360727438,-2.101436191
10456184,0.008006251,7.30144E-05,2.365872033,Apcdd1,7.535513116,-2.101742044
10338117,0.005718658,3.59775E-05,3.092366035,,8.235833351,-2.101849015
10491106,0.01186512,0.000189849,1.35854829,Pld1,6.873211533,-2.106596236
10528008,0.002568699,6.94643E-06,4.690745607,Steap2,6.167769098,-2.106952013
10356520,0.011416129,0.000175671,1.441304612,Col6a3,7.583917518,-2.107102417
10512851,0.007180111,5.81963E-05,2.60076682,Erp44,8.694932077,-2.107877838
10590962,0.01262057,0.000214934,1.225921026,1700012B09Rik,4.841366674,-2.108049243
10372965,0.002635579,7.58222E-06,4.609461266,Usp15,9.185086755,-2.108105513
10338570,0.018238921,0.000464203,0.395865113,,6.551735262,-2.108913082
10511679,0.019948457,0.000562413,0.187368652,Decr1,9.325490922,-2.110741259
10492330,0.019390022,0.000528819,0.254340855,P2ry1,6.659408548,-2.123576925
10338585,0.004906318,2.68959E-05,3.385063727,,9.966755249,-2.124210062
10372796,0.008667832,9.55057E-05,2.085540807,Hmga2,7.546157649,-2.124897559
10548701,0.006574772,4.95233E-05,2.766737467,Lrp6,8.942054187,-2.12867404
10542745,0.008949598,0.000101715,2.019454124,Fgfr1op2,8.876511528,-2.13079175
10423498,0.002520537,6.69624E-06,4.724645426,Dap,8.961540625,-2.132212015
10521709,0.006053378,4.19963E-05,2.935252814,Lap3,8.39948236,-2.139899847
10375614,0.003378028,1.11549E-05,4.245520397,Gfpt2,7.734947786,-2.147986023
10352000,0.010933827,0.000153669,1.58363411,Kmo,4.915061682,-2.149037475
10338277,0.008024191,7.4696E-05,2.342194709,,8.262442578,-2.149040948
10400510,0.008024191,7.51651E-05,2.335680512,Clec14a,6.048650465,-2.150026296
10553568,0.004092333,1.77774E-05,3.794848877,Tubgcp5,6.78493305,-2.150972433
10428998,0.018981161,0.000498556,0.318367973,Asap1,8.408352772,-2.151505786
10466932,0.015400661,0.000320465,0.796740029,Insl6,5.330998492,-2.15237028
10557177,0.017139896,0.000411732,0.525889236,Prkcb,6.851442897,-2.157555904
10358879,0.006053378,4.1517E-05,2.946944679,Npl,6.1666173,-2.158757487
10536483,0.006597438,5.06765E-05,2.743123604,Tes,9.069270964,-2.160752572
10406672,0.004132461,1.82788E-05,3.76758707,Arsb,6.950481559,-2.165141453
10500808,0.015941597,0.000343514,0.721786728,Olfml3,8.18670517,-2.165832423
10408600,0.004387126,2.09394E-05,3.633829807,Serpinb6a,7.875949026,-2.167407805
10492699,0.019506064,0.00053756,0.23652002,Ctso,8.072842819,-2.17005503
10347948,0.010933827,0.000153856,1.582343597,Sp100,5.86740788,-2.173170331
10502949,0.008024191,7.91073E-05,2.282448723,,5.89771362,-2.1736423
10575616,0.004906261,2.66767E-05,3.393242382,Gabarapl2,8.33370412,-2.174431425
10338244,0.015148434,0.000311066,0.828836236,,8.625779525,-2.176144027
10467136,0.006588488,5.03324E-05,2.750115875,Ch25h,5.85673956,-2.177579415
10530145,0.002164783,4.29718E-06,5.127542763,Tlr1,5.102689,-2.179551424
10365590,0.014606283,0.000286579,0.917151444,Ccdc53,7.882860071,-2.184893351
10547740,0.016692048,0.000386088,0.595500916,C1s1,5.425866045,-2.190263682
10356880,0.006047505,4.00151E-05,2.984440721,St8sia4///St8sia4,5.76266972,-2.192579505
10531724,0.014107191,0.000269076,0.984942648,Plac8,5.365930543,-2.199945202
10460603,0.005956248,3.87259E-05,3.017721371,Efemp2,8.928357067,-2.201024075
10543709,0.013230972,0.000238279,1.115455721,Tmem209,7.545366315,-2.201487223
10469695,0.008024191,7.37671E-05,2.355209707,Apbb1ip,5.82868222,-2.203745296
10577882,0.008024191,7.99104E-05,2.271920721,Hgsnat,8.337408318,-2.211474677
10401278,0.008024191,7.6578E-05,2.316297725,Erh,10.49947841,-2.214661204
10587733,0.008024191,7.79232E-05,2.298164066,Ctsh,8.739323964,-2.217803993
10592515,0.009783345,0.000122151,1.82667361,Ubash3b,6.963427378,-2.230078316
10388430,0.017853411,0.000440685,0.452251967,Serpinf1,9.053118302,-2.232185641
10595466,0.01688786,0.00039256,0.577511438,Pgm3,6.990638633,-2.232423686
10338082,0.016050306,0.000350218,0.700912726,,4.362846162,-2.237110907
10538802,0.006250621,4.47962E-05,2.869409979,Ndnf,6.06822243,-2.239410392
10579958,0.019623243,0.000547035,0.217522559,Il15,5.234412001,-2.242055306
10413928,0.00603046,3.93819E-05,3.000656808,1810011H11Rik,6.312661021,-2.246558956
10420457,0.008054822,8.26259E-05,2.237063116,Micu2,7.558865346,-2.247468789
10474541,0.007733796,6.81566E-05,2.437359734,Nop10,9.294549072,-2.2479929
10503828,0.005793713,3.70184E-05,3.063472957,Lyrm2,8.143915567,-2.254097292
10353674,0.018031387,0.000448191,0.433940956,Lsm5,6.250091547,-2.258229234
10566358,0.008054543,8.19433E-05,2.245720082,Trim30a,6.299878666,-2.258876534
10579812,0.003797711,1.55142E-05,3.927738734,Ednra,7.222171392,-2.261280003
10429128,0.015781961,0.000335072,0.748650298,Sla,5.60136739,-2.263268978
10412207,0.010712045,0.000145356,1.642651756,Gpx8,9.139594022,-2.265473176
10343039,0.016265658,0.000366097,0.652997691,,10.5083167,-2.269028639
10554752,0.005164432,2.98634E-05,3.280198985,Nox4,5.880326026,-2.270413248
10381962,0.003164,1.00127E-05,4.348256027,Ace,7.004421692,-2.272056343
10341714,0.012995248,0.000232165,1.143327537,,9.629886057,-2.287022444
10488830,0.018293155,0.00046856,0.385729183,Pigu,8.474037113,-2.288687548
10450819,0.005694541,3.55499E-05,3.104468578,Znrd1,7.130691419,-2.297626548
10425945,0.006053378,4.03962E-05,2.974799757,Fbln1,7.432229928,-2.298395956
10463704,0.018238921,0.000461867,0.401340318,As3mt,6.182128555,-2.301163526
10402268,0.004164404,1.86895E-05,3.745778988,Lgmn,9.204226487,-2.30389942
10481592,0.013039741,0.000233817,1.135726023,Dnm1,7.470473856,-2.310290481
10445972,0.006080939,4.30354E-05,2.910337447,Zfp959,5.065036358,-2.310960793
10594066,0.00539097,3.27242E-05,3.188132835,Loxl1,6.744784671,-2.314884138
10341553,0.015007691,0.00030509,0.849743776,,5.924325947,-2.316111084
10455372,0.002608885,7.15602E-06,4.663209523,C330007P06Rik,8.504909388,-2.319881023
10440427,0.016353442,0.000370258,0.640779664,D16Ertd472e,7.322746555,-2.325620668
10445241,0.001309049,1.10818E-06,6.267927438,Tnfrsf21,7.460418501,-2.326074571
10373223,0.006053378,4.24656E-05,2.923928036,Lrp1,7.876505813,-2.329223524
10440037,0.016394556,0.000373234,0.63212337,Nit2,7.128302478,-2.332187301
10338759,0.015460578,0.000323356,0.787054172,,5.835483999,-2.332879392
10512499,0.008949598,0.00010184,2.018164412,Tpm2,7.886815846,-2.335566161
10565852,0.013609652,0.000249673,1.065338146,Rnf169,8.583553984,-2.338641586
10598976,0.019148307,0.00051726,0.278358879,Timp1,7.757776358,-2.344504341
10338394,0.002309666,5.54178E-06,4.898135651,,9.791576219,-2.348859424
10461878,0.00841733,9.10505E-05,2.135582747,Prune2,6.796334756,-2.350587702
10471655,0.010353733,0.000133741,1.730872078,Gsn,9.356846149,-2.351089506
10572089,0.008054543,8.20284E-05,2.244636579,Nat2,6.09235119,-2.353412747
10576696,0.01213599,0.000196215,1.323335583,Insr,7.711000875,-2.355625557
10456071,0.017552196,0.000426727,0.487138598,Csf1r,6.422895474,-2.362750066
10594973,0.004018012,1.71448E-05,3.830303949,Unc13c,5.143840465,-2.363551969
10576692,0.016265658,0.000363277,0.661355976,Insr,9.5721762,-2.363913734
10409767,0.004981894,2.82067E-05,3.337448091,Golm1,5.91821977,-2.365650405
10571371,0.016099132,0.000352458,0.694025037,Tusc3,8.031280202,-2.369555276
10445875,0.002270987,5.35733E-06,4.928919984,Gm7334///Btg3,8.602694738,-2.370963406
10350516,0.011530102,0.000179484,1.418424934,Ptgs2,5.719203993,-2.3748185
10406254,0.007587418,6.59206E-05,2.471934877,Ell2,7.537261952,-2.375974663
10554269,0.011312475,0.000166538,1.498145097,Abhd2,9.804480942,-2.385565224
10434778,0.014567026,0.00028539,0.921627292,Rtp4,6.095259323,-2.390420874
10438445,0.004951592,2.73506E-05,3.368302053,Klhl6,5.759691359,-2.394053336
10540122,0.004905791,2.60616E-05,3.416539599,Slc6a6,8.464698538,-2.398691679
10594948,0.007935139,7.19093E-05,2.381721302,Unc13c,5.451305104,-2.410227049
10556208,0.002079959,3.9421E-06,5.20430644,Akip1,6.578398689,-2.410454586
10394534,0.014861358,0.000298111,0.874673558,Osr1,6.632248452,-2.412539103
10395103,0.003661874,1.37223E-05,4.046674546,Pxdn,6.73472783,-2.42250224
10593492,0.0021789,4.63307E-06,5.060129207,Zc3h12c,8.706740911,-2.42265146
10436865,0.012703631,0.00021928,1.204492116,Ifngr2,7.910495138,-2.425457871
10401244,0.010235437,0.00013095,1.753177157,Actn1,7.510573458,-2.426034608
10505489,0.00171327,1.96839E-06,5.802335732,Pappa,6.464232744,-2.42775672
10338535,0.002079959,3.7668E-06,5.24457999,,6.865847409,-2.429974778
10585338,0.00841733,9.10128E-05,2.136016108,Kdelc2,5.93373982,-2.431603453
10436500,0.009895578,0.000124976,1.802533182,Gbe1,7.843324613,-2.432563896
10544570,0.003565138,1.29231E-05,4.104524631,Pcnp,9.697037319,-2.434827661
10607089,0.018540979,0.000482193,0.354601161,Acsl4,9.133022329,-2.441270269
10449452,0.016265658,0.000366174,0.652768631,Fkbp5,6.939301248,-2.448441093
10346843,0.009192835,0.000108431,1.952238918,Nrp2,7.855803545,-2.45384069
10604347,0.002392666,5.95337E-06,4.832730734,Smarca1,5.537904355,-2.457996686
10338474,0.016934458,0.000394618,0.571853844,,9.204497491,-2.471201881
10350742,0.005256356,3.1151E-05,3.23776197,Rnasel,5.585987956,-2.480172471
10423363,0.014511525,0.000282922,0.930973453,Ank,8.200988005,-2.491593519
10584561,0.011566392,0.000181682,1.405452823,Clmp,6.732784332,-2.498062138
10515090,0.00224232,5.09618E-06,4.974227534,Cdkn2c,7.286157434,-2.510866975
10351455,0.002270987,5.34103E-06,4.931687376,Rgs5,6.344599789,-2.513455355
10343504,0.011674272,0.000184719,1.387769373,,9.446489689,-2.51481088
10342423,0.01955649,0.000540673,0.230241805,,7.336128547,-2.51804936
10604564,0.008024191,7.66816E-05,2.314891065,Gpc4,7.795493608,-2.521303035
10460541,0.005445099,3.33661E-05,3.168537145,Cd248,8.410261798,-2.521991026
10472289,0.001654722,1.64195E-06,5.95226442,Tank,7.325790965,-2.524403475
10605711,0.006053378,4.24921E-05,2.923292527,Pdk3,7.322368521,-2.528790271
10513739,0.007491655,6.18557E-05,2.537797628,Tnc,7.019932972,-2.536160784
10578069,0.009540541,0.000117747,1.865415403,Gtpbp10///Gtpbp10,7.879040619,-2.54268583
10435271,0.009939966,0.000126108,1.793003362,Heg1,7.043981431,-2.542813691
10340471,0.003553893,1.26488E-05,4.125157664,,4.204691913,-2.545451632
10604799,0.001895569,2.94479E-06,5.459923132,Atp11c,7.396607964,-2.549199846
10497381,0.019961419,0.000564502,0.183337059,Cyp7b1,5.277162031,-2.556487687
10562096,0.002856579,8.30019E-06,4.524986186,Tmem147,7.819016031,-2.563932389
10424140,0.011158056,0.00016018,1.539541818,Col14a1,7.690737054,-2.568712006
10498210,0.002237775,4.97742E-06,4.995545331,Nbea,7.984976922,-2.574025046
10426315,0.010712045,0.000145365,1.642584375,Lrrk2,6.777783594,-2.576834535
10531560,0.002164783,4.1842E-06,5.151313696,Antxr2///Antxr2,6.939357067,-2.578501776
10422348,0.00171327,2.18163E-06,5.716112502,Uggt2,7.617531334,-2.586172587
10342504,0.011375363,0.000170341,1.474121118,,6.981846296,-2.587983779
10398240,0.002635579,7.38152E-06,4.634411311,Eml1,7.263196772,-2.589105128
10342004,0.018125567,0.000451575,0.425784055,,6.322356457,-2.590444528
10550388,0.014861358,0.000295404,0.884497106,Gng8,6.44537822,-2.615761142
10502778,0.005164432,2.97481E-05,3.284082677,Adgrl2,8.904221188,-2.617162778
10359929,0.016050306,0.000350784,0.69916687,Ddr2,6.808817963,-2.620108336
10505894,0.006588488,5.04182E-05,2.74836725,Mtap,7.047527863,-2.621362362
10433274,0.002079959,3.94929E-06,5.202689788,Vasn,7.208521403,-2.622430045
10607403,0.004248852,1.96241E-05,3.697802579,Kctd12b,5.657623887,-2.626051575
10555303,0.007863732,7.01311E-05,2.407726385,Pgm2l1,8.212620521,-2.640498897
10392825,0.006291456,4.64346E-05,2.832690155,Cd300ld5///Cd300ld4///Cd300ld3,7.000936966,-2.645605864
10353707,0.003083541,9.61118E-06,4.386993851,Gm13363///Ptp4a1///Gm8783,8.678031727,-2.656366136
10505182,0.002079959,3.60621E-06,5.283013081,Gng10,8.208995208,-2.657789952
10352178,0.003684334,1.48524E-05,3.970080275,Sccpdh,9.579235543,-2.658017249
10369154,0.012518372,0.000209535,1.253135572,Man1a,7.357824707,-2.664078528
10416355,0.006053378,4.22082E-05,2.930125039,Rcbtb2,6.860471285,-2.666813372
10500204,0.00665262,5.14832E-05,2.726911757,Ecm1,8.594724619,-2.687701582
10498584,0.008024191,7.87E-05,2.287829149,Rarres1,6.526331548,-2.689302162
10583080,0.003378028,1.13702E-05,4.227271803,Mmp1a,4.758723128,-2.694767299
10514275,0.009060344,0.000105826,1.977819391,Hacd4,5.726859875,-2.706031488
10339710,0.003664814,1.44481E-05,3.996832722,,8.43835862,-2.708184571
10605437,0.007180111,5.65379E-05,2.630572762,Pls3,8.502656667,-2.711937237
10462702,0.017705246,0.000431935,0.4739931,Hectd2,5.647624346,-2.721236415
10453429,0.003083541,9.4373E-06,4.404243817,Pigf,7.369858402,-2.747376509
10427496,0.007536974,6.3259E-05,2.514600138,Egflam,6.372349401,-2.748439196
10410709,0.004981894,2.78025E-05,3.351901172,Rfesd,7.068649553,-2.757141293
10459071,0.007733796,6.83048E-05,2.435106164,Smim3,7.035938026,-2.757800919
10595633,0.011427634,0.000176214,1.438016503,Bcl2a1d///Bcl2a1c///Bcl2a1b///Bcl2a1a,7.570048984,-2.765639494
10538459,0.008068042,8.33264E-05,2.228251203,Aqp1,7.669509232,-2.770142575
10583021,0.0041402,1.84618E-05,3.757814593,Pdgfd,5.079379391,-2.772599439
10338307,0.013888822,0.000258118,1.029619994,,5.483078648,-2.774675122
10344320,0.008024191,7.74814E-05,2.30408557,,4.935709111,-2.777318987
10484463,0.002392666,5.98855E-06,4.82733667,Serping1,7.652211942,-2.777661621
10437023,0.008024191,7.54079E-05,2.3323253,Morc3,7.958935554,-2.780755498
10538253,0.008049034,8.11932E-05,2.255314069,Mpp6,8.504896195,-2.781610765
10497548,0.007180111,5.66045E-05,2.629358924,Fndc3b,8.017545251,-2.787847613
10381096,0.003684334,1.48526E-05,3.970068283,Igfbp4,7.288716453,-2.8099539
10352756,0.010712045,0.000145674,1.640332039,Lpgat1,7.560795107,-2.812008882
10399908,0.006978317,5.44052E-05,2.670165591,Prkar2b,6.396332981,-2.816833482
10578649,0.001751338,2.47515E-06,5.609153065,Tenm3,7.242926377,-2.817532889
10601768,0.010235437,0.000130617,1.755872691,Armcx4,7.084443466,-2.81886345
10556426,0.003442707,1.1687E-05,4.201004526,Parva,8.561717746,-2.822738581
10414269,0.005240542,3.04542E-05,3.260512741,Bnip3,7.54964055,-2.823427543
10584194,0.003378028,1.09896E-05,4.25976512,Srpr,7.416740418,-2.827075493
10483081,0.011523936,0.000178362,1.425106103,Fap,5.559207031,-2.827417392
10354258,0.0021789,4.70131E-06,5.046986423,Uxs1,9.049065933,-2.828631142
10341442,0.019148307,0.000513833,0.285580732,,5.04791256,-2.831044693
10344897,0.005386721,3.25435E-05,3.193717582,Sulf1,6.340478546,-2.8364013
10403743,0.011282612,0.000164689,1.510026984,Inhba///Inhba,7.13851764,-2.836714016
10607475,0.005850537,3.7702E-05,3.044919182,Prdx4,8.526580726,-2.866475963
10345074,0.01270543,0.000219677,1.202557652,Cetn4,5.896646543,-2.873529938
10342324,0.005431105,3.31241E-05,3.175882438,,9.825359988,-2.880809168
10519607,0.019125469,0.000507298,0.299487106,Tmem243,6.373143921,-2.883551416
10342537,0.015642874,0.000328518,0.769965349,,8.62345651,-2.883951857
10344185,0.006243003,4.45416E-05,2.875231184,,6.149623459,-2.892692923
10380524,0.004501682,2.22753E-05,3.572652715,Slc35b1,8.97517687,-2.894181017
10541605,0.002079959,3.54486E-06,5.298111735,Clec4n,4.912022537,-2.901328075
10595404,0.008969274,0.000102698,2.009351866,Fam46a,7.010709166,-2.903769519
10446771,0.00952205,0.000116838,1.873588524,Lclat1,8.530837743,-2.906413191
10396074,0.013021036,0.000233,1.139477778,Mgat2,7.418743254,-2.910594765
10366293,0.013429564,0.00024456,1.087545306,Csrp2,8.342449278,-2.913231846
10358434,0.006583412,5.00006E-05,2.756900859,Pla2g4a,6.479482513,-2.91907401
10356968,0.001107614,6.49244E-07,6.675500746,Pam,8.789521473,-2.930518464
10502830,0.020103547,0.000569678,0.173407196,Nexn,6.348982644,-2.931126527
10342697,0.003443573,1.20862E-05,4.168836799,,7.878840929,-2.93660496
10501608,0.0021789,4.59864E-06,5.06682874,Vcam1,6.574787821,-2.93802632
10347792,0.005718658,3.60295E-05,3.090904044,Irs1,8.644889458,-2.942337557
10531944,0.004248852,1.97365E-05,3.692179017,,6.350580849,-2.942391873
10339729,0.004387126,2.10825E-05,3.627101148,,7.960111345,-2.947439476
10421932,0.003061902,9.16104E-06,4.432272244,Pcdh9,6.316289846,-2.949491996
10379535,0.003075279,9.28954E-06,4.419138354,Ccl8,5.920058582,-2.956019721
10439126,0.003443573,1.20393E-05,4.172565347,,8.532858492,-2.956275212
10438603,0.016355463,0.000370774,0.639273157,Igf2bp2,6.992802321,-2.959970332
10531931,0.011375363,0.000173445,1.454891112,Sparcl1,10.20103524,-2.981584433
10408693,0.004387126,2.09656E-05,3.632592673,F13a1,6.514891712,-2.988418515
10345016,0.015148434,0.000311107,0.828692903,Tfap2b,7.963706878,-3.002907653
10490989,0.019549457,0.000539916,0.231764841,Cp,7.925160356,-3.003708387
10388254,0.014861358,0.000297271,0.877712198,Aspa,7.445197371,-3.004008344
10359504,0.002608885,7.20521E-06,4.656856684,,4.010015029,-3.011648126
10376201,0.013289008,0.000240444,1.105756327,Gpx3///Gpx3,6.837756999,-3.013538037
10341801,0.016032642,0.000347774,0.708477165,,8.92891268,-3.014191997
10493114,0.019275389,0.000523474,0.265380866,Nes,6.620044114,-3.021179279
10578264,0.002520537,6.74367E-06,4.718129231,Msr1,5.445273312,-3.029831769
10459335,0.004432007,2.1548E-05,3.605511552,Piezo2,6.880567257,-3.064806657
10341701,0.016243226,0.000357315,0.679238397,,8.142642936,-3.072531397
10467258,0.011375363,0.000173243,1.456133894,Myof,7.041444023,-3.07764494
10459353,0.002164783,4.27901E-06,5.131327622,Piezo2,7.001853936,-3.081871912
10462281,0.003684334,1.49451E-05,3.964043659,Vldlr,7.661436001,-3.083888533
10379530,0.008024191,8.01948E-05,2.268216709,Ccl12,5.438015648,-3.084913828
10342535,0.006053378,4.06336E-05,2.968840398,,7.429023086,-3.086575175
10580382,0.00171327,2.10565E-06,5.745923192,Neto2,5.351561167,-3.088117544
10339650,0.003443573,1.19906E-05,4.176450772,,8.248621977,-3.089833382
10404606,0.015460578,0.00032335,0.787072931,Ly86,6.148898406,-3.112911584
10395320,0.005124253,2.91888E-05,3.303134701,Twist1,6.62664762,-3.13359443
10412667,0.002079959,3.75642E-06,5.247017709,Ptprg,8.436018312,-3.134846814
10435305,0.006152505,4.37189E-05,2.894262591,Itgb5,7.494420254,-3.136595489
10431935,0.009625057,0.000119344,1.851206918,Amigo2,6.462895671,-3.144763972
10523134,0.016784022,0.000388698,0.588210731,Pf4,6.121320145,-3.145113783
10428376,0.006068204,4.27707E-05,2.916629003,Angpt1,5.012363816,-3.148905779
10517165,0.00887232,9.87799E-05,2.050188805,Cd52,6.228240989,-3.149397841
10542470,0.002520537,6.65365E-06,4.730533308,Mgst1,7.367430619,-3.151485246
10400609,0.008227546,8.66307E-05,2.18763106,Mdga2,4.96032816,-3.154111228
10417628,0.001107614,5.13382E-07,6.84624006,Cadps,5.37213815,-3.165068946
10360398,0.011282612,0.00016421,1.513122434,Ifi202b,5.058643253,-3.219689276
10527940,0.001309049,1.16745E-06,6.2268539,Cdk14,6.738675793,-3.225406872
10498158,0.011400221,0.00017448,1.448554585,Ufm1,6.281641169,-3.231808712
10457733,0.007184295,5.84912E-05,2.595552514,B4galt6,7.856987064,-3.233610344
10340729,0.009826423,0.000122972,1.819605568,,6.53074126,-3.264588267
10583008,0.00171327,2.2358E-06,5.695428955,Casp12,5.812992123,-3.273109881
10430669,0.001654722,1.59043E-06,5.978344964,Gm5879///Rpl3///Rpl3-ps1///Ralgps2///Rpl3///Syngr1,10.33263247,-3.27892298
10497356,0.002309666,5.58147E-06,4.891635926,LOC100038947///Sirpb1b///Sirpb1a,3.834396759,-3.286348971
10375175,0.002079959,3.90183E-06,5.213409651,Slit3,7.473658688,-3.295201217
10506658,0.006250621,4.53152E-05,2.857639823,Hspb11,8.256330605,-3.295990486
10517513,0.016581681,0.000380673,0.61078065,C1qc,6.528428554,-3.301406228
10408689,0.018024456,0.0004475,0.435613629,Nrn1,7.630253546,-3.306628596
10416181,0.00171327,2.21279E-06,5.704158893,Stc1,6.128245014,-3.311791864
10424559,0.001751338,2.56537E-06,5.578591742,Khdrbs3,6.777076053,-3.318537344
10514185,0.01888847,0.000494473,0.327297606,,6.185977476,-3.322118647
10341381,0.001751338,2.41866E-06,5.628810565,,9.619811186,-3.325656715
10450484,0.019125469,0.000507298,0.299486537,Aif1,6.70407398,-3.334637956
10537146,0.005256356,3.08109E-05,3.248807424,Akr1b8,5.84217357,-3.340601616
10475517,0.007896608,7.10358E-05,2.394417119,AA467197,5.637235005,-3.363315744
10343701,0.014911724,0.000302439,0.859147385,,8.716138456,-3.370556753
10342151,0.008024191,7.44121E-05,2.346155936,,9.315093551,-3.382634062
10480090,0.003553893,1.26779E-05,4.122953673,Itga8,6.11161836,-3.385285421
10442219,0.018405691,0.000475575,0.369603664,Zfp52,6.879862609,-3.399920581
